id	content	label	words	pred_label
1899	银行的效率是出了名的低,还乱扣钱,不知道什么时候这国企蛀虫才能提高一下服务质量	angry	银 行 的 效 率 是 出 了 名 的 低 , 还 乱 扣 钱 , 不 知 道 什 么 时 候 这 国 企 蛀 虫 才 能 提 高 一 下 服 务 质 量	0
1900	"老公说""媳妇儿,琅琊榜完结了我都不能好好工作了""你是在抱怨前段时间我不给你打电话还是抱怨我现在打扰你工作啊??????"	angry	"老 公 说 "" 媳 妇 儿 , 琅 琊 榜 完 结 了 我 都 不 能 好 好 工 作 了 "" 你 是 在 抱 怨 前 段 时 间 我 不 给 你 打 电 话 还 是 抱 怨 我 现 在 打 扰 你 工 作 啊 ? ? ? ? ? ?"	0
1901	南宋淳熙年间,重修城墙,淳佑十年(公元1250年)挖城壕。	neutral	南 宋 淳 熙 年 间 , 重 修 城 墙 , 淳 佑 十 年 ( 公 元 1 2 5 0 年 ) 挖 城 壕 。	3
1902	智齿!!你再肿一个试试!!本萌宝不开心!!	angry	智 齿 ! ! 你 再 肿 一 个 试 试 ! ! 本 萌 宝 不 开 心 ! !	0
1903	想要一台surfacepro4!成天背厚重的电脑累死了!	sad	想 要 一 台 s u r f a c e p r o 4 ! 成 天 背 厚 重 的 电 脑 累 死 了 !	0
1904	就算熟识最后也会比陌生更遥远。但我还是想分分钟弄死他!讨厌不懂珍惜的人更讨厌不珍惜别人劳动成果的人!哼!	angry	就 算 熟 识 最 后 也 会 比 陌 生 更 遥 远 。 但 我 还 是 想 分 分 钟 弄 死 他 ! 讨 厌 不 懂 珍 惜 的 人 更 讨 厌 不 珍 惜 别 人 劳 动 成 果 的 人 ! 哼 !	0
1905	可怕……吓得我赶紧帮扩,约吗?k	surprise	可 怕 … … 吓 得 我 赶 紧 帮 扩 , 约 吗 ? k	1
1906	早安,成都终于在非周日的一天出太阳了	happy	早 安 , 成 都 终 于 在 非 周 日 的 一 天 出 太 阳 了	2
1907	在1889年3单独博物馆汇集了新的建设:地质和古生物博物馆,矿物学博物馆和动物学博物馆。	neutral	在 1 8 8 9 年 3 单 独 博 物 馆 汇 集 了 新 的 建 设 : 地 质 和 古 生 物 博 物 馆 , 矿 物 学 博 物 馆 和 动 物 学 博 物 馆 。	3
1908	都不认识,一直私信我,不理你你还越来越来劲了,而且还一直语音,我想说你烦不烦,当我是傻子啊,从来没见过这样的骗子,一会说自己特警一会交警,一会民警,管你什么警,滚出我的视线	angry	都 不 认 识 , 一 直 私 信 我 , 不 理 你 你 还 越 来 越 来 劲 了 , 而 且 还 一 直 语 音 , 我 想 说 你 烦 不 烦 , 当 我 是 傻 子 啊 , 从 来 没 见 过 这 样 的 骗 子 , 一 会 说 自 己 特 警 一 会 交 警 , 一 会 民 警 , 管 你 什 么 警 , 滚 出 我 的 视 线	0
1909	该睡觉了,我今天刷屏了,而且,没猜错的话我是过敏了明天要被撵出教室了,啥动作都记不住芭蕾基训觉得要挂	sad	该 睡 觉 了 , 我 今 天 刷 屏 了 , 而 且 , 没 猜 错 的 话 我 是 过 敏 了 明 天 要 被 撵 出 教 室 了 , 啥 动 作 都 记 不 住 芭 蕾 基 训 觉 得 要 挂	4
1910	是我没把你照顾好你之前出走可能就已经情况不好对不起你	sad	是 我 没 把 你 照 顾 好 你 之 前 出 走 可 能 就 已 经 情 况 不 好 对 不 起 你	4
1911	就是想起小时候作业写不完爸妈帮着写反正抄词一类的就没自己做过现在大学………跪着熬个通宵流着泪也得写	sad	就 是 想 起 小 时 候 作 业 写 不 完 爸 妈 帮 着 写 反 正 抄 词 一 类 的 就 没 自 己 做 过 现 在 大 学 … … … 跪 着 熬 个 通 宵 流 着 泪 也 得 写	4
1912	此时此刻的我只想爆粗口,tmd,事情太多了	angry	此 时 此 刻 的 我 只 想 爆 粗 口 , t m d , 事 情 太 多 了	0
1913	不要侮辱大卫芬奇的电影,非要取这名?	angry	不 要 侮 辱 大 卫 芬 奇 的 电 影 , 非 要 取 这 名 ?	0
1914	这个世界上,会有那么白目,傻逼的人吗,有的,就是我自己,同样的错误屡犯,	angry	这 个 世 界 上 , 会 有 那 么 白 目 , 傻 逼 的 人 吗 , 有 的 , 就 是 我 自 己 , 同 样 的 错 误 屡 犯 ,	0
1915	如果当初不是遇到你18811我也不会爱上你	happy	如 果 当 初 不 是 遇 到 你 1 8 8 1 1 我 也 不 会 爱 上 你	4
1916	纠结了一整天一咬牙一跺脚最后买了m。强有力的督促减肥	happy	纠 结 了 一 整 天 一 咬 牙 一 跺 脚 最 后 买 了 m 。 强 有 力 的 督 促 减 肥	3
1917	幼师这行真是吃力不讨好的职业,分分钟都想上吊。	angry	幼 师 这 行 真 是 吃 力 不 讨 好 的 职 业 , 分 分 钟 都 想 上 吊 。	0
1918	总有那么一个人:你说你的姐姐一个月挣一万,她说,那也没有很多啊;你说公司聚会去吃海底捞,她说每个公司都会有。在说这些话之前,能不能先衡量一下你自己?你上班一礼拜,公司就聚会吃饭?你一个月能挣一万块?别人还沉浸在快乐中,你一盆冷水浇过来。烦死这种人了	angry	总 有 那 么 一 个 人 : 你 说 你 的 姐 姐 一 个 月 挣 一 万 , 她 说 , 那 也 没 有 很 多 啊 ; 你 说 公 司 聚 会 去 吃 海 底 捞 , 她 说 每 个 公 司 都 会 有 。 在 说 这 些 话 之 前 , 能 不 能 先 衡 量 一 下 你 自 己 ? 你 上 班 一 礼 拜 , 公 司 就 聚 会 吃 饭 ? 你 一 个 月 能 挣 一 万 块 ? 别 人 还 沉 浸 在 快 乐 中 , 你 一 盆 冷 水 浇 过 来 。 烦 死 这 种 人 了	0
1919	论文有问题,快递丢失,下午多了一个会,头疼,备课。这一天烦死啦	angry	论 文 有 问 题 , 快 递 丢 失 , 下 午 多 了 一 个 会 , 头 疼 , 备 课 。 这 一 天 烦 死 啦	0
1920	生不如死!命运之神,为什么如此安排我?!?!!!!!!	angry	生 不 如 死 ! 命 运 之 神 , 为 什 么 如 此 安 排 我 ? ! ? ! ! ! ! ! !	0
1921	我操我操我要杀人了又来咖啡尼玛一天到晚就咖啡你就不能把万圣节的周边先出完吗	angry	我 操 我 操 我 要 杀 人 了 又 来 咖 啡 尼 玛 一 天 到 晚 就 咖 啡 你 就 不 能 把 万 圣 节 的 周 边 先 出 完 吗	0
1922	这颜色觉得恐怖吗《闭眼》《闭眼》不用吃惊,人流后顾客用韵之颜雪莲贴排出来的,为什么建议流产后用我们雪莲贴❓这就是原因❗这么多残留不排你觉得可怕吗《紧张》泰安·岱岳区	fear	这 颜 色 觉 得 恐 怖 吗 《 闭 眼 》 《 闭 眼 》 不 用 吃 惊 , 人 流 后 顾 客 用 韵 之 颜 雪 莲 贴 排 出 来 的 , 为 什 么 建 议 流 产 后 用 我 们 雪 莲 贴 ❓ 这 就 是 原 因 ❗ 这 么 多 残 留 不 排 你 觉 得 可 怕 吗 《 紧 张 》 泰 安 · 岱 岳 区	1
1923	夹在两个朋友之间,真是很为难,这个让明天和她去郑州,那个让后天,而且两个人的时间都不可以更改,我该和谁,拒绝哪一个都为难	sad	夹 在 两 个 朋 友 之 间 , 真 是 很 为 难 , 这 个 让 明 天 和 她 去 郑 州 , 那 个 让 后 天 , 而 且 两 个 人 的 时 间 都 不 可 以 更 改 , 我 该 和 谁 , 拒 绝 哪 一 个 都 为 难	0
1924	军服为小帽,露脐裹胸,长大衣,长军裤,及膝长靴。	neutral	军 服 为 小 帽 , 露 脐 裹 胸 , 长 大 衣 , 长 军 裤 , 及 膝 长 靴 。	3
1925	理论上讲,碳氮比大于25的原料都可以做为垫料原料。	neutral	理 论 上 讲 , 碳 氮 比 大 于 2 5 的 原 料 都 可 以 做 为 垫 料 原 料 。	3
1926	大熊大熊大熊能告诉我怎么回事吗咋还有去世时间	surprise	大 熊 大 熊 大 熊 能 告 诉 我 怎 么 回 事 吗 咋 还 有 去 世 时 间	0
1927	上帝不会无缘无故做出莫名其妙的决定,他让你放弃和等待是为了给你更好的,所有的欺骗侮辱和伤害,都是这个世界温柔补偿的序曲,那些星星点点的微芒,终归成为燃烧生命的熊熊之火。一切都是最好的安排,别作贱自己,别活在过去。放心我会尽情笑,早上好!	happy	上 帝 不 会 无 缘 无 故 做 出 莫 名 其 妙 的 决 定 , 他 让 你 放 弃 和 等 待 是 为 了 给 你 更 好 的 , 所 有 的 欺 骗 侮 辱 和 伤 害 , 都 是 这 个 世 界 温 柔 补 偿 的 序 曲 , 那 些 星 星 点 点 的 微 芒 , 终 归 成 为 燃 烧 生 命 的 熊 熊 之 火 。 一 切 都 是 最 好 的 安 排 , 别 作 贱 自 己 , 别 活 在 过 去 。 放 心 我 会 尽 情 笑 , 早 上 好 !	2
1928	呼!!!真正见识到了什么叫做脑残粉了,气死姐姐我了,	angry	呼 ! ! ! 真 正 见 识 到 了 什 么 叫 做 脑 残 粉 了 , 气 死 姐 姐 我 了 ,	0
1929	2,血性激素检查:月经中期血中性激素水平不同,血清性激素水平是否正常是要考虑抽血的具体时间,观察是否有排卵。	neutral	2 , 血 性 激 素 检 查 : 月 经 中 期 血 中 性 激 素 水 平 不 同 , 血 清 性 激 素 水 平 是 否 正 常 是 要 考 虑 抽 血 的 具 体 时 间 , 观 察 是 否 有 排 卵 。	3
1930	老是一些人动不动就说我们成成长得丑比如:哎哟,这头发怎么竖起来了,头怎么这么长呀!后脑勺怎么那么圆呀!鼻子这么塌,要每天给她捏捏,不然会越来越丑。哇有时候真的很生气,就算再丑也不关你们的事吧,麻烦嘴下留情,真的有够讨厌了,就你家的好看,瘦的跟猴子似的,活脱脱营养不良	angry	老 是 一 些 人 动 不 动 就 说 我 们 成 成 长 得 丑 比 如 : 哎 哟 , 这 头 发 怎 么 竖 起 来 了 , 头 怎 么 这 么 长 呀 ! 后 脑 勺 怎 么 那 么 圆 呀 ! 鼻 子 这 么 塌 , 要 每 天 给 她 捏 捏 , 不 然 会 越 来 越 丑 。 哇 有 时 候 真 的 很 生 气 , 就 算 再 丑 也 不 关 你 们 的 事 吧 , 麻 烦 嘴 下 留 情 , 真 的 有 够 讨 厌 了 , 就 你 家 的 好 看 , 瘦 的 跟 猴 子 似 的 , 活 脱 脱 营 养 不 良	0
1931	中午在草丛间忽然看见一朵小白花,凑近仔细瞅了瞅竟然是栀子花,在这即将迎来的寒冬里,却还有初夏的花开着,确实挺惊讶	surprise	中 午 在 草 丛 间 忽 然 看 见 一 朵 小 白 花 , 凑 近 仔 细 瞅 了 瞅 竟 然 是 栀 子 花 , 在 这 即 将 迎 来 的 寒 冬 里 , 却 还 有 初 夏 的 花 开 着 , 确 实 挺 惊 讶	5
1932	局长为官数年,深知出身名望之重要,故数载不曾还乡。一日,局长正主持会议,时有领导列席。忽闻门外喧哗,继而有一老人于门外高声叫喊狗蛋,声音甚是熟悉,局长大惊失色。急视众人,面上皆多显惊恐之色。原来狗蛋乃局长之乳名也,此间许多人乳名皆为狗蛋!	neutral	局 长 为 官 数 年 , 深 知 出 身 名 望 之 重 要 , 故 数 载 不 曾 还 乡 。 一 日 , 局 长 正 主 持 会 议 , 时 有 领 导 列 席 。 忽 闻 门 外 喧 哗 , 继 而 有 一 老 人 于 门 外 高 声 叫 喊 狗 蛋 , 声 音 甚 是 熟 悉 , 局 长 大 惊 失 色 。 急 视 众 人 , 面 上 皆 多 显 惊 恐 之 色 。 原 来 狗 蛋 乃 局 长 之 乳 名 也 , 此 间 许 多 人 乳 名 皆 为 狗 蛋 !	3
1933	我真不知道是对我这个人有什么意见要至于这样	angry	我 真 不 知 道 是 对 我 这 个 人 有 什 么 意 见 要 至 于 这 样	0
1934	#坚持锻炼一百天#不想再强迫自己每天去发这些#?#微博本就自发而随意,但既然开始,就要有始有终!一百天结束就over...	happy	# 坚 持 锻 炼 一 百 天 # 不 想 再 强 迫 自 己 每 天 去 发 这 些 # ? # 微 博 本 就 自 发 而 随 意 , 但 既 然 开 始 , 就 要 有 始 有 终 ! 一 百 天 结 束 就 o v e r . . .	2
1935	巨婴忙内,打哥狂魔,中二患者,朗明菠萝,got7团霸总裁生日快乐!	happy	巨 婴 忙 内 , 打 哥 狂 魔 , 中 二 患 者 , 朗 明 菠 萝 , g o t 7 团 霸 总 裁 生 日 快 乐 !	2
1936	年表1889年04月01日:实施町村制,现在的辖区在当时分属:怡土郡加布里村,长纟村,雷山村,怡土村,志摩郡前原村,波多江村。	neutral	年 表 1 8 8 9 年 0 4 月 0 1 日 : 实 施 町 村 制 , 现 在 的 辖 区 在 当 时 分 属 : 怡 土 郡 加 布 里 村 , 长 纟 村 , 雷 山 村 , 怡 土 村 , 志 摩 郡 前 原 村 , 波 多 江 村 。	3
1937	🌺🌺累了一天,贴上足贴睡觉🐦,晚安🌛	neutral	🌺 🌺 累 了 一 天 , 贴 上 足 贴 睡 觉 🐦 , 晚 安 🌛	2
1938	他说等我们老了,就回老家,找个安静的地方盖个房子,养上鸡,养上鸭……	happy	他 说 等 我 们 老 了 , 就 回 老 家 , 找 个 安 静 的 地 方 盖 个 房 子 , 养 上 鸡 , 养 上 鸭 … …	0
1939	烦死了。如果不是这破单位请不了假忙成狗我现在就在长沙了。此刻已坐在广电等着录制了。来回机票比硬卧还便宜。早上还和我闺女同时间到。还能一起等行李出机场。心塞的要死。妈的又要煮粥了。破单位破产倒闭都去死。	angry	烦 死 了 。 如 果 不 是 这 破 单 位 请 不 了 假 忙 成 狗 我 现 在 就 在 长 沙 了 。 此 刻 已 坐 在 广 电 等 着 录 制 了 。 来 回 机 票 比 硬 卧 还 便 宜 。 早 上 还 和 我 闺 女 同 时 间 到 。 还 能 一 起 等 行 李 出 机 场 。 心 塞 的 要 死 。 妈 的 又 要 煮 粥 了 。 破 单 位 破 产 倒 闭 都 去 死 。	0
1940	*应用:vitride红铝溶液是一个在有机化学体系中具有独特活性的溶剂溶解的还原剂。	neutral	* 应 用 : v i t r i d e 红 铝 溶 液 是 一 个 在 有 机 化 学 体 系 中 具 有 独 特 活 性 的 溶 剂 溶 解 的 还 原 剂 。	3
1941	我想说,你对我的肚子做了什么前前后后一个小时而已,瘦了几厘米,皮肤也好了很多,居然有这么神奇的东西,我怎么才发现	surprise	我 想 说 , 你 对 我 的 肚 子 做 了 什 么 前 前 后 后 一 个 小 时 而 已 , 瘦 了 几 厘 米 , 皮 肤 也 好 了 很 多 , 居 然 有 这 么 神 奇 的 东 西 , 我 怎 么 才 发 现	0
1942	南宁忽然变天!宿舍里门窗被风吹得作响!南宁第六次入冬,估计是要成功了,南宁的孩子要注意保暖,广西的孩子要注意保暖	neutral	南 宁 忽 然 变 天 ! 宿 舍 里 门 窗 被 风 吹 得 作 响 ! 南 宁 第 六 次 入 冬 , 估 计 是 要 成 功 了 , 南 宁 的 孩 子 要 注 意 保 暖 , 广 西 的 孩 子 要 注 意 保 暖	0
1943	(๑´ڡ`๑)化了一下午妆卸了一晚上妆越发感觉世界的陌生真实和虚幻都是一个模样我们要不留痕迹?还是要纪念一下第一次化妆从此走上一条可以回头的路	happy	( ๑ ´ ڡ ` ๑ ) 化 了 一 下 午 妆 卸 了 一 晚 上 妆 越 发 感 觉 世 界 的 陌 生 真 实 和 虚 幻 都 是 一 个 模 样 我 们 要 不 留 痕 迹 ? 还 是 要 纪 念 一 下 第 一 次 化 妆 从 此 走 上 一 条 可 以 回 头 的 路	0
1944	突发奇想,开个小号写写心事儿,就像小时候写日记一样,有个地方倾诉衷肠,又能不被熟悉的人看到。	neutral	突 发 奇 想 , 开 个 小 号 写 写 心 事 儿 , 就 像 小 时 候 写 日 记 一 样 , 有 个 地 方 倾 诉 衷 肠 , 又 能 不 被 熟 悉 的 人 看 到 。	4
1945	插座学院公众号创始人何川先生,与我们共同分享如何做一个令人喜欢的公众号有趣?有用?	neutral	插 座 学 院 公 众 号 创 始 人 何 川 先 生 , 与 我 们 共 同 分 享 如 何 做 一 个 令 人 喜 欢 的 公 众 号 有 趣 ? 有 用 ?	2
1946	我是不是应该管好自己就好了?太多管闲事也会招人烦不是吗。	sad	我 是 不 是 应 该 管 好 自 己 就 好 了 ? 太 多 管 闲 事 也 会 招 人 烦 不 是 吗 。	0
1947	据悉,深圳理工学院将主要是以中职毕业生为招生对象。	neutral	据 悉 , 深 圳 理 工 学 院 将 主 要 是 以 中 职 毕 业 生 为 招 生 对 象 。	3
1948	"古诗有句:""任它五岳归来客,一见天都也叫奇。"	neutral	"古 诗 有 句 : "" 任 它 五 岳 归 来 客 , 一 见 天 都 也 叫 奇 。"	3
1949	什么是优雅的女生t_t先不要在图书馆吃垃圾食品和大声的嚼锅巴t_t	angry	什 么 是 优 雅 的 女 生 t _ t 先 不 要 在 图 书 馆 吃 垃 圾 食 品 和 大 声 的 嚼 锅 巴 t _ t	0
1950	小绿,还好今天看见了你,欠你一个告别。(如果我没有和你说过再见是不是这辈子终会再相见)	sad	小 绿 , 还 好 今 天 看 见 了 你 , 欠 你 一 个 告 别 。 ( 如 果 我 没 有 和 你 说 过 再 见 是 不 是 这 辈 子 终 会 再 相 见 )	0
1951	该牧场于干隆二十六年(1761年)设置,成立较晚,但成效甚佳。	neutral	该 牧 场 于 干 隆 二 十 六 年 ( 1 7 6 1 年 ) 设 置 , 成 立 较 晚 , 但 成 效 甚 佳 。	3
1952	不舒服的一天,难过的一天,好委屈的一天	sad	不 舒 服 的 一 天 , 难 过 的 一 天 , 好 委 屈 的 一 天	4
1953	快哭了…有些东西,真的不是便捷的东西可以给的	sad	快 哭 了 … 有 些 东 西 , 真 的 不 是 便 捷 的 东 西 可 以 给 的	0
1954	应用的主要品种有:大南瓜,玩偶瓜,造型瓜,芳香蔬菜,食用花卉等。	neutral	应 用 的 主 要 品 种 有 : 大 南 瓜 , 玩 偶 瓜 , 造 型 瓜 , 芳 香 蔬 菜 , 食 用 花 卉 等 。	3
1955	米兰已经两天没有出太阳了..快要生病了...求投食黄段子	sad	米 兰 已 经 两 天 没 有 出 太 阳 了 . . 快 要 生 病 了 . . . 求 投 食 黄 段 子	4
1956	其实一个人出门怎么可能会不害怕呢。我当然不会告诉我妈我其实每次一脚踏上高铁就已经抱着必死的念头了。我都会做好最坏的打算,天灾人祸,不管发生了什么,真的就只有自己了。可是想做的事也要做,因为没有别的选择。无限的自由背面也是无限的恐惧#想多了##毕竟我这么高大魁梧##我不伤害别人就不错了#	surprise	其 实 一 个 人 出 门 怎 么 可 能 会 不 害 怕 呢 。 我 当 然 不 会 告 诉 我 妈 我 其 实 每 次 一 脚 踏 上 高 铁 就 已 经 抱 着 必 死 的 念 头 了 。 我 都 会 做 好 最 坏 的 打 算 , 天 灾 人 祸 , 不 管 发 生 了 什 么 , 真 的 就 只 有 自 己 了 。 可 是 想 做 的 事 也 要 做 , 因 为 没 有 别 的 选 择 。 无 限 的 自 由 背 面 也 是 无 限 的 恐 惧 # 想 多 了 # # 毕 竟 我 这 么 高 大 魁 梧 # # 我 不 伤 害 别 人 就 不 错 了 #	1
